iter	Logloss
390	0.004649870299
391	0.004626466265
392	0.00460075257
393	0.0045747332
394	0.004551477907
395	0.004517752973
396	0.004487024962
397	0.004460644689
398	0.004431551767
399	0.004409565874
400	0.004376126577
401	0.0043540934
402	0.004332069726
403	0.004304266614
404	0.004286817985
405	0.004260264759
406	0.004243724858
407	0.004217007977
408	0.004189456399
409	0.004166452176
410	0.004143833812
411	0.004125932124
412	0.004110853486
413	0.00408146391
414	0.004056356632
415	0.004036270299
416	0.00402145589
417	0.003996359205
418	0.003973425264
419	0.003954825176
420	0.003928438692
421	0.003910376537
422	0.003892401258
423	0.003872975475
424	0.003848263124
425	0.003833352157
426	0.003818054878
427	0.003798388669
428	0.003774742584
429	0.003750883765
430	0.003735509194
431	0.003718759744
432	0.003701234838
433	0.003687312094
434	0.003670062291
435	0.003648202732
436	0.003631969679
437	0.003615640994
438	0.003590197476
439	0.003568982356
440	0.003548942765
441	0.003535419094
442	0.0035112752
443	0.003489802243
444	0.003473081195
445	0.003459506947
446	0.003442516103
447	0.003423615174
448	0.003407481926
449	0.00338761501
450	0.003370650526
451	0.003356831445
452	0.003341680017
453	0.003328520743
454	0.003318839286
455	0.003304022468
456	0.003295246591
457	0.003279672628
458	0.00326610045
459	0.003251139633
460	0.003237891934
461	0.003223561953
462	0.003210295284
463	0.003194030648
464	0.003179758796
465	0.003163775064
466	0.003151848065
467	0.003142022173
468	0.003129113847
469	0.003113386868
470	0.00311338474
471	0.003101454304
472	0.003088156595
473	0.00307418342
474	0.003064370411
475	0.003051134399
476	0.003041207234
477	0.003030278938
478	0.003015160785
479	0.002999212274
480	0.00298712674
481	0.002976111424
482	0.002960948663
483	0.002951141654
484	0.002938792764
485	0.002927906037
486	0.00291845444
487	0.00290518479
488	0.002895720036
489	0.00288282194
490	0.0028828163
491	0.002869644529
492	0.002853624677
493	0.002842917982
494	0.002828771916
495	0.002815878393
496	0.002802639562
497	0.002794122964
498	0.00278082071
499	0.002766770074
500	0.002757875508
501	0.002745964725
502	0.002736365645
503	0.00272878394
504	0.002720346205
505	0.002720336872
506	0.002710216061
507	0.00269717086
508	0.002681807681
509	0.002675242441
510	0.002663394462
511	0.002653580746
512	0.002640550387
513	0.002632872867
514	0.00262556172
515	0.002625543508
516	0.002616198354
517	0.00260722133
518	0.002596582888
519	0.002596547323
520	0.002586403166
521	0.002575263675
522	0.002564488311
523	0.002556781772
524	0.002549661818
525	0.002541688363
526	0.0025309258
527	0.002529834689
528	0.002519242962
529	0.002512965348
530	0.002503397084
531	0.002493402537
532	0.002485964328
533	0.002475343058
534	0.002465644757
535	0.002465614433
536	0.002454770369
537	0.002444563839
538	0.002434618858
539	0.002434594843
540	0.00242517931
541	0.002417090578
542	0.002409059072
543	0.002398477855
544	0.002390199838
545	0.002390197865
546	0.002383992738
547	0.002383982817
548	0.002374870838
549	0.002366278668
550	0.002355726208
551	0.002349532782
552	0.002343510028
553	0.002335076386
554	0.002326167491
555	0.002318476513
556	0.002318473632
557	0.002318464007
558	0.002312171465
559	0.002306878662
560	0.002306249664
561	0.002299238165
562	0.002290870057
563	0.002290858184
564	0.002282350092
565	0.002274401447
566	0.0022743912
567	0.002265491456
568	0.002256882705
569	0.002256880132
570	0.002245633867
571	0.002245628861
572	0.002236608342
573	0.002236599021
574	0.002230798864
575	0.002230798864
576	0.002223932526
577	0.002223931377
578	0.002214667374
579	0.002206919531
580	0.002197275577
581	0.002197275577
582	0.002186094526
583	0.002178767386
584	0.002178767386
585	0.002170141621
586	0.002170133721
587	0.00216922185
588	0.002169211669
589	0.002162009398
590	0.002155784513
591	0.002155780125
592	0.002148742363
593	0.00214157859
594	0.002135516423
595	0.002131392326
596	0.002124719418
597	0.002122739788
598	0.002122739788
599	0.002113566621
600	0.002107443837
601	0.002099713654
602	0.002094043957
603	0.002084255281
604	0.002076273257
605	0.002068951679
606	0.002068949914
607	0.002068949914
608	0.002063422648
609	0.002055353613
610	0.002055350153
611	0.002048078891
612	0.002048074198
613	0.002042264762
614	0.002042256352
615	0.00204224317
616	0.002042241466
617	0.002034981087
618	0.002034981087
619	0.002034962392
620	0.002029703883
621	0.002029688593
622	0.002024680224
623	0.002024671091
624	0.002017378386
625	0.002017377313
626	0.002010204903
627	0.002007709713
628	0.002007678161
629	0.002007676198
630	0.00200767415
631	0.002007672364
632	0.00200766675
633	0.001999711655
634	0.001999163406
635	0.001993722614
636	0.001993722614
637	0.001990254475
638	0.001983871746
639	0.001983868923
640	0.001982693877
641	0.001976074518
642	0.001976072398
643	0.001967762402
644	0.001962546209
645	0.001962546209
646	0.001962543601
647	0.001962532676
648	0.001955754819
649	0.001950063577
650	0.001950044111
651	0.001942172895
652	0.001942086423
653	0.001942079746
654	0.001942072378
655	0.001942070496
656	0.001937173358
657	0.001937164156
658	0.001930487007
659	0.001929652197
660	0.001929648459
661	0.001929640957
662	0.001929623919
663	0.001929621439
664	0.001928727708
665	0.001922295723
666	0.001922290181
667	0.001922283124
668	0.001922283124
669	0.001922280497
670	0.001922276779
671	0.001922274144
672	0.001922269824
673	0.001922266491
674	0.001922265067
675	0.001922242828
676	0.00192223421
677	0.001922226979
678	0.001922220473
679	0.001922184896
680	0.001922176147
681	0.001922168429
682	0.001922168429
683	0.001921068693
684	0.001921068693
685	0.001921054311
686	0.001921054311
687	0.001921046063
688	0.001921042249
689	0.001921038469
690	0.001921038469
691	0.001921034259
692	0.001914352755
693	0.001914343472
694	0.001914343472
695	0.001914340412
696	0.001906441037
697	0.001906431955
698	0.001906417835
699	0.001906414159
700	0.001906408278
701	0.00190639855
702	0.001906385529
703	0.001898421227
704	0.001894055882
705	0.001894054237
706	0.001894026076
707	0.001887769365
708	0.001887762203
709	0.001882368582
710	0.001872996236
711	0.001872993696
712	0.001872993696
713	0.001872992423
714	0.001872984381
715	0.001872978644
716	0.001872974542
717	0.001872968433
718	0.001872965316
719	0.001872959082
720	0.001872863684
721	0.001866674375
722	0.001866673021
723	0.001866662904
724	0.001866659782
725	0.001866659782
726	0.001866650075
727	0.001866646968
728	0.001866643739
729	0.001866579827
730	0.001866577321
731	0.001866577321
732	0.001866573795
733	0.001864496001
734	0.001864494794
735	0.001864489256
736	0.001864486142
737	0.001864483388
738	0.001864480033
739	0.001864474943
740	0.001857586708
741	0.001857582008
742	0.001857580566
743	0.001857580566
744	0.001857563305
745	0.001857555954
746	0.001857553731
747	0.001857551902
748	0.001857543817
749	0.001857540712
750	0.001857514677
751	0.00185751274
752	0.001849354064
753	0.001842108155
754	0.001842098462
755	0.001842083333
756	0.001842067045
757	0.00184205085
758	0.001836135202
759	0.0018361338
760	0.001836130591
761	0.001836127564
762	0.001836123707
763	0.001836122625
764	0.001836120148
765	0.001836116303
766	0.001836106297
767	0.001836103189
768	0.001836101552
769	0.00183610015
770	0.00183022838
771	0.001830226911
772	0.001830214907
773	0.001830211146
774	0.001824191139
775	0.001824175691
776	0.001824171908
777	0.001824102117
778	0.001824100625
779	0.001824091706
780	0.001824089585
781	0.001817663563
782	0.001817650887
783	0.001810926618
784	0.001810924828
785	0.001810916688
786	0.001804669304
787	0.001804663432
788	0.00180466057
789	0.001804658985
790	0.001804652981
791	0.001804644878
792	0.001804640916
793	0.001804640916
794	0.001804640916
795	0.001804627891
796	0.001804556835
797	0.001804556835
798	0.001804497545
799	0.001804495605
800	0.001804492288
801	0.00180448595
802	0.00180448595
803	0.001803949165
804	0.001803944475
805	0.001803940328
806	0.001803936844
807	0.001803928855
808	0.001803916315
809	0.001803908914
810	0.001803908914
811	0.001803906028
812	0.001803902532
813	0.001803899503
814	0.001803891568
815	0.001803890284
816	0.001803888822
817	0.001803886292
818	0.00180342691
819	0.001803425149
820	0.001798196344
821	0.001798189005
822	0.001798167
823	0.001798166017
824	0.001798161881
825	0.001798158138
826	0.001798145597
827	0.001798141937
828	0.001796618284
829	0.001796615207
830	0.001796599289
831	0.001796583514
832	0.00179658159
833	0.001796565949
834	0.001796556845
835	0.001796553772
836	0.001796551947
837	0.001796544321
838	0.001796526199
839	0.001795830401
840	0.001795829487
841	0.001795826679
842	0.001795814763
843	0.001795812351
844	0.001795810651
845	0.001795806634
846	0.001795800894
847	0.001795800098
848	0.001795794642
849	0.001795794642
850	0.001792262081
851	0.001792256998
852	0.001792256998
853	0.001792255492
854	0.001792255492
855	0.001792253129
856	0.001792253129
857	0.001792250619
858	0.001792248639
859	0.001792233481
860	0.001792227674
861	0.001792225883
862	0.001792223521
863	0.001792220623
864	0.001792218838
865	0.001792208783
866	0.001792206802
867	0.001792199487
868	0.001792197084
869	0.001792197084
870	0.001792196253
871	0.001792188603
872	0.00178506669
873	0.001785065442
874	0.001785063887
875	0.001785056669
876	0.001785041599
877	0.001785026203
878	0.00178502382
879	0.00178502382
880	0.00178502382
881	0.00178502382
882	0.001785014509
883	0.001785008322
884	0.00178500346
885	0.001784988349
886	0.001784967749
887	0.001784963646
888	0.00177866546
889	0.001778640551
890	0.001778635367
891	0.001778612321
892	0.001778611126
893	0.001778607864
894	0.001778602024
895	0.001778586096
896	0.001778584291
897	0.001778583525
898	0.00177856896
899	0.001778558702
900	0.001778548734
901	0.001778548734
902	0.001778548734
903	0.00177852446
904	0.001778522216
905	0.001778510304
906	0.001778508364
907	0.001778506222
908	0.001778506222
909	0.001778496892
910	0.001778495716
911	0.001778486882
912	0.00177848453
913	0.001778483781
914	0.001778475914
915	0.001778474771
916	0.001778472419
917	0.001778469225
918	0.001778456447
919	0.00177844615
920	0.00177844427
921	0.001778442588
922	0.001778411864
923	0.001778407975
924	0.001778407975
925	0.001778405514
926	0.001778402992
927	0.001778397078
928	0.001778397078
929	0.001778393763
930	0.001778392692
931	0.001778384897
932	0.001778373876
933	0.001778372089
934	0.001778369684
935	0.001778364648
936	0.001778358811
937	0.001778356689
938	0.001778355052
939	0.001778347914
940	0.001778347219
941	0.001778343437
942	0.001778338316
943	0.00177833394
944	0.00177833394
945	0.001778327559
946	0.001778323261
947	0.001778321436
948	0.001778321436
949	0.001778317835
950	0.001778312091
951	0.001778312091
952	0.001778307603
953	0.001778301954
954	0.001778298386
955	0.001778298386
956	0.001778286856
957	0.001778283294
958	0.001778272808
959	0.001778265093
960	0.001778253426
961	0.001778253426
962	0.001778248103
963	0.001778246915
964	0.001778241229
965	0.001778233991
966	0.001778224577
967	0.001778219492
968	0.001778205156
969	0.001778205156
970	0.001778204333
971	0.001778140777
972	0.001778140777
973	0.001778136397
974	0.001778134718
975	0.001778132407
976	0.001778129179
977	0.001778126412
978	0.001772628992
979	0.00177261384
980	0.001772609156
981	0.001772597894
982	0.001772593048
983	0.001769174431
984	0.00176917265
985	0.001769167214
986	0.001769163693
987	0.001769161883
988	0.001769131515
989	0.001769116398
990	0.001764627171
991	0.001764623143
992	0.001764622263
993	0.001761261347
994	0.001761261347
995	0.001761261347
996	0.001761258345
997	0.001761252822
998	0.00176124828
999	0.001761244407
